relative_path,filename,extension,bytes,sha256,detected_encoding,encoding_status,corpus_component,text_variant,physical_status
SECCL20/AUDIO/TASK2/2005/05-020/05-020-03A.mp3,05-020-03A.mp3,.mp3,777952,8e726c070a15600f31e6526b1ae8e704f79b61f73db6223b811199ebc6794b08,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-020/05-020-04B.mp3,05-020-04B.mp3,.mp3,768756,2ecd79a529c2bc9debb5e376324963075ffe88201293c8ae8e8dd9020e866c3e,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-020/05-020-05A.mp3,05-020-05A.mp3,.mp3,760188,557a7ede6ba26f27176cb0ba6cb7c719e0ca38b082424c1e34c6c857fe6cdbbd,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-020/05-020-06B.mp3,05-020-06B.mp3,.mp3,1049521,a021ce216118b82b9fc3bb3d85fd9b1143bff39522d14912c129cbf14a224fb0,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-020/05-020-07A.mp3,05-020-07A.mp3,.mp3,774503,c185ddcc30f28d4796e9b7939f7b56e15018f90ab3d65c9365281c2899d6a5a1,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-020/05-020-08A.mp3,05-020-08A.mp3,.mp3,674611,669019eac1dfc56bf293840c978b9072725b3bfc275cefad59b86b9cca75a0d3,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-020/05-020-09B.mp3,05-020-09B.mp3,.mp3,770428,f6e8d88bea5a293b92d3cd77295c4e1f18ee6e04be03b090aeed74ed561af0d9,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-020/05-020-10B.mp3,05-020-10B.mp3,.mp3,778369,b10922acd901ea6941b87ede04b2c0659297cd12e22e2ce6060b038af9741cef,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-020/05-020-11B.mp3,05-020-11B.mp3,.mp3,770637,014f0230ad4ff874073fcadeec09471560c67c18eeaddb20cc0d549ff0f3f3db,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-020/05-020-12B.mp3,05-020-12B.mp3,.mp3,858409,ece0c1b89ced576cd5846d57b8522d81267d32641a0e286453c998357813bd1e,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-020/05-020-13A.mp3,05-020-13A.mp3,.mp3,751725,7c2b778991ee1cbdd5c213c9b941d8fbf66e32c7c1977a7fde7fd558f043eeb8,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-020/05-020-14B.mp3,05-020-14B.mp3,.mp3,773458,b19a8f19ee057a708a474e08e6452c57e1dcf4772fc1672733d3a8fe5f2dc0e2,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-020/05-020-15B.mp3,05-020-15B.mp3,.mp3,800208,64734a0e14097e3f2c8b84b5d422ede49b3c88185dd450f3891540ef1d4eefb5,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-020/05-020-16B.mp3,05-020-16B.mp3,.mp3,800208,a3b4368e2ebb9c3d5efb0424d1721a86b54368347fa49882a9720bb9552ba1ed,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-020/05-020-17A.mp3,05-020-17A.mp3,.mp3,783907,6038387cef773cd45dd8cbe6be46b8d984616a9412a92f1124528cee8ef8d059,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-020/05-020-18A.mp3,05-020-18A.mp3,.mp3,749635,a1403846a1cd7dd29a81cc0f7af8730d8ad2d4797857268b63b32e3992a8d6f0,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-020/05-020-19A.mp3,05-020-19A.mp3,.mp3,772414,fd88d1f6ca14080f0eff2b2914bf70937cf43826416ec1ab925e1a48ee9ae999,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-020/05-020-20B.mp3,05-020-20B.mp3,.mp3,836152,d61dfc187ce79e1d756d183dcad42e58ed731266c6a7020b37160d2e1e1c141a,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-020/05-020-21B.mp3,05-020-21B.mp3,.mp3,763636,c4b77daeec657ea681592e36c400ab28635b8aa73fba6b950bb90014a817a4ec,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-020/05-020-22A.mp3,05-020-22A.mp3,.mp3,768547,ef1a3d76cc539682829462a275cb534521ff712d1ab75825daeaad7d75a55816,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-020/05-020-23B.mp3,05-020-23B.mp3,.mp3,750053,d0eb53e861e2bebba4cb4c41e2531c258bcc458393a7cf40731e8c06d42fe824,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-020/05-020-24A.mp3,05-020-24A.mp3,.mp3,766144,df98329ca0049357d831688bd9e33a0b9bb76c626e7e0a3dbcf98c9fdc2cd21b,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-020/05-020-25B.mp3,05-020-25B.mp3,.mp3,784639,bfc39257d6561109d5c25cd5d22bc5de6a9a299831fd38fc160f31f09997c2d4,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-020/05-020-26B.mp3,05-020-26B.mp3,.mp3,800208,58dbc91a31ece7854209f873a72b860b2c7d05d79fd78a7de3e7ed79fde2e83e,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-020/05-020-27B.mp3,05-020-27B.mp3,.mp3,761129,3c9932fa8ecca62f3e10ae059bb1c1cf7b34652d3dc3bbb6ab816dbb02330d12,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-020/05-020-28A.mp3,05-020-28A.mp3,.mp3,815045,802eed5cab00dbd6164de1b0fdf9d50ab3ed288eb6f224d67ed5f43c75ac9b2e,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-020/05-020-29B.mp3,05-020-29B.mp3,.mp3,800208,244c1a0dac4492c24df5cc394d95d9747b7eb131ea24c95be9fadace5cef189f,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-020/05-020-30B.mp3,05-020-30B.mp3,.mp3,777743,0954d1ab8eef3d0a74dd91f060d8671b04f1a9fe765a1730e4d90d164b1e18ca,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-020/05-020-31B.mp3,05-020-31B.mp3,.mp3,736365,2117439e8deee692349bee219fdaddd861820ba3354843b360bbe17efbc474cb,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-023/05-023-01A.mp3,05-023-01A.mp3,.mp3,769383,4c841e91c928339d7aed03929e192f23356bef3282ecbacad5002a8bd415a7df,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-023/05-023-02B.mp3,05-023-02B.mp3,.mp3,760397,8a1437f8699ffcc513cb787d9add575e7adb1bbcf9b755550d61899a1eac8de0,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-023/05-023-03A.mp3,05-023-03A.mp3,.mp3,774294,83522a202d02b0cea9e2ab5051db4f2114c225c241497aff7dee430811d54557,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-023/05-023-04B.mp3,05-023-04B.mp3,.mp3,794983,68ff71cc8c9c232d37a921536e01d882db89ab64c131be84c2b834651171feb7,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-023/05-023-05B.mp3,05-023-05B.mp3,.mp3,841586,71908eee6e82664e79c35b20974130ad9b1fa26419887411d0b539c317223367,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-023/05-023-06B.mp3,05-023-06B.mp3,.mp3,762905,1d4fba567572ce1c57c4ecaaefffbc14d242a4fd131ed7f094d608f6e9d0d6f7,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-023/05-023-07A.mp3,05-023-07A.mp3,.mp3,825076,6ecc822a4060897aacf85994c252ca2b50440498275194baf049247547a90610,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-023/05-023-08A.mp3,05-023-08A.mp3,.mp3,770428,b1cd5f71f7c0278877c7a223c57f1f05e9981672f1854fb6da3b16fb09db54b0,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-023/05-023-09A.mp3,05-023-09A.mp3,.mp3,774608,7447f78767cd4810c4bd56aaec4399ccd543c011a9505b9015a07052f1046cd9,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-023/05-023-10A.mp3,05-023-10A.mp3,.mp3,781504,36ed9b92d4fba20e20dcf54558734d79926ba4654c761a6d9a871c9bafdfb866,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-023/05-023-11B.mp3,05-023-11B.mp3,.mp3,788401,1d6078462dfa58970b00c2c113f3ea3c84d5ad88ec44b9502b0b589f39596b00,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-023/05-023-12B.mp3,05-023-12B.mp3,.mp3,758516,380d7725686d657407b992a2de1c3353e5a0803d904a4e732db2beb9aa7e0ebb,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-023/05-023-13B.mp3,05-023-13B.mp3,.mp3,759248,f6294506e410afd1852d534f43670521a7b7898dd07eead352f92aa31443c9a1,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-023/05-023-14A.mp3,05-023-14A.mp3,.mp3,786206,5fe0bd18a60bc011ca49483f501954e31b5049b6a5fc406577294d39efa18b45,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-023/05-023-15B.mp3,05-023-15B.mp3,.mp3,766040,d6d7e68c55e782b1a58023b717a179c740abd7247434b1a7a9bcec8b873241a1,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-023/05-023-16B.mp3,05-023-16B.mp3,.mp3,772936,54ff4ba1d4860dc5492c8ba13ba6493b3f3ca0fc013385c3fa33c50c6d8a2246,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-023/05-023-17B.mp3,05-023-17B.mp3,.mp3,680254,0f41aee615dc6a73be6b346a17f2cb3e3913729b11ac8a3af929922dfae9a39c,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-023/05-023-18A.mp3,05-023-18A.mp3,.mp3,773876,fe93a8461444e0837c6a6e783a8f0824037f1d4e363e65832afc9fa5eebe32e3,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-023/05-023-19A.mp3,05-023-19A.mp3,.mp3,1172006,3b3e8fa79ae4e2002f190a4dbe514938bdc129a8a23b4364f4c60552b0382d75,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-023/05-023-20B.mp3,05-023-20B.mp3,.mp3,813374,b4af986c6489a742eb469413426c0fb91f1827618effe8ba5215bfc27a612a1c,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-023/05-023-21B.mp3,05-023-21B.mp3,.mp3,755800,d6eed2d84e4897ef31c894ae41aca1b64fec820c3469d59f070eedcfb9b94e45,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-023/05-023-22B.mp3,05-023-22B.mp3,.mp3,770219,4faf548d3e703fa673e256f990110edcb5657299d3e94f34c17de10e53c9c952,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-023/05-023-23B.mp3,05-023-23B.mp3,.mp3,759457,1eb3c0325837afa8d96d7225f30f2dc918a51f7511d3612faaf938bebeb94739,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-023/05-023-24A.mp3,05-023-24A.mp3,.mp3,763845,1d5bba34337761ea129723a2e427bc2b50f03fe92b0bcd481c990597c0dd6025,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-023/05-023-25B.mp3,05-023-25B.mp3,.mp3,800208,17ec6753e3d5fa9c037fd7445c769ee702a7b1f0382ce668bbb547fc5a7972be,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-023/05-023-26A.mp3,05-023-26A.mp3,.mp3,800208,ec5cbf9fb978db572cfb2321f57aae7150fd756aaa0ff28f1f78ff5f61c6ce0a,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-023/05-023-27A.mp3,05-023-27A.mp3,.mp3,800208,78079fa1704af5234576e06afcced51bfb9334bfd0ba5a3b1e1794cc412eb057,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-023/05-023-28A.mp3,05-023-28A.mp3,.mp3,864887,afe530282998bd5ec1045e2af42f2ded0fe3bf074b482c1150386a7733a373c0,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-023/05-023-29A.mp3,05-023-29A.mp3,.mp3,774921,55ab8ab1f3b330fe75284b488691c8009d710fc2dbc3fbebb09a989e8473808c,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-023/05-023-30A.mp3,05-023-30A.mp3,.mp3,758098,3936040618d11707f93297c0ac09f02dce64bc11d87818868dc1f7f96138441f,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-023/05-023-31B.mp3,05-023-31B.mp3,.mp3,769488,16775cca93fd6969209faeeade0e88a7e8f34364d1ec481df1fd83e4c7b765d4,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-030/05-030-01B.mp3,05-030-01B.mp3,.mp3,540133,66393a37eb3d82f107630a0a2af934fc8a8a5836583db257d49249d70e30e2ab,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-030/05-030-02B.mp3,05-030-02B.mp3,.mp3,787983,c564bca4cdf6365bfba02d3942f60d1cc6282a623c0a7e0f831e59244598d993,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-030/05-030-03B.mp3,05-030-03B.mp3,.mp3,771160,8a3ca50e4b6ea998cae17a346a38d5d802516489455fdf8feaf60e926217fe63,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-030/05-030-04B.mp3,05-030-04B.mp3,.mp3,768234,3a7390a0d04e279ca65c113e048633f2debc4778e64df0273ad05edd7687de17,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-030/05-030-05A.mp3,05-030-05A.mp3,.mp3,767607,b4ac4c5f658859f212b4fc71655eead82944db387cc91c38ced005e28f171faf,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-030/05-030-06B.mp3,05-030-06B.mp3,.mp3,772727,9c1fdfc834e7d149c465083ae6a72c823a6f45c575e2fe41435ee3cbc0db9911,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-030/05-030-07B.mp3,05-030-07B.mp3,.mp3,772205,738211773e0fc69f876cc9998b62564227e5b4af450d065b71733024d8cf2fb2,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-030/05-030-08B.mp3,05-030-08B.mp3,.mp3,875545,b312add03056f01f1ecc96d7f8d84599d3e285204a366c30cdb8b4173e6d3c12,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-030/05-030-09A.mp3,05-030-09A.mp3,.mp3,768129,4b3cfab568718729bcca4e296485aa0dc70a5b2bd1cdd61b259dcfed86c8742a,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-030/05-030-10B.mp3,05-030-10B.mp3,.mp3,746605,3db1914c9c15a299664409df0c68a6f1bb23242d393270de343dd447e11bd60a,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-030/05-030-11A.mp3,05-030-11A.mp3,.mp3,771160,1946aa49e79f2524ea3e61ab628723e37a0be3725bec857b2d0db49964a18f76,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-030/05-030-12A.mp3,05-030-12A.mp3,.mp3,574405,fa3cf96aa626e6cd41b81226880a91977e243cc48e97352ced657816ceaafec7,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-030/05-030-13A.mp3,05-030-13A.mp3,.mp3,785057,63ace10f75cf737caabdacb1b2b904cabdaace0eaf629cb66a59d81320ae968d,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-030/05-030-14B.mp3,05-030-14B.mp3,.mp3,775444,18f4f76a1189b821a74d35110740bc0a4cdeb96cd23d161d3b2b8f2d99f0e066,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-030/05-030-15A.mp3,05-030-15A.mp3,.mp3,769801,d02bc5dfbd8b4a89013f9bc96785df42bc37daa0d07bceb80ff0cbbfd14dbfb5,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-030/05-030-16B.mp3,05-030-16B.mp3,.mp3,843989,2e879d558410dabb7bc8572432c783486358aa7c19324fd5310d1c242d39eaa2,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-030/05-030-17B.mp3,05-030-17B.mp3,.mp3,815568,673c061195d80dab149afc653e2315572808786f820ab17064e1c262ecfacd42,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-030/05-030-18A.mp3,05-030-18A.mp3,.mp3,842735,99dbdd9bc0ba540336ce28e11e2490c06ea7f7f86fdfc7e58cea65cc4fea472c,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-030/05-030-19A.mp3,05-030-19A.mp3,.mp3,720273,cd42a203cc48f0584dc48eb444da69b1740f117d7cc92d80e4845dfc86fe75cb,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-030/05-030-20B.mp3,05-030-20B.mp3,.mp3,800208,6491cd11c59bb57e8b44a286dccaa6b7085b4fa8cb36a0b35f3acb2477efd068,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-030/05-030-21A.mp3,05-030-21A.mp3,.mp3,758830,5f19fae4b04727000612b9b58e899094010ed921b0ba0c35ba915043848155a0,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-030/05-030-22A.mp3,05-030-22A.mp3,.mp3,764368,2e36aace97a0f4768ecc51c6aef33735253fcb42864c8fcb11185ddb9634517b,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-030/05-030-23B.mp3,05-030-23B.mp3,.mp3,780355,73ca5cfea37152666b1d7b0cca3a1b25a11c14a2c1987921cb09abce8bcdfa29,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-030/05-030-25A.mp3,05-030-25A.mp3,.mp3,840541,9b9e2cbd9a23570f8271601d038911cee591235d67d9d27006674b84d4d9c544,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-030/05-030-26A.mp3,05-030-26A.mp3,.mp3,754964,ecb4c76a7b95093cafed3b988b9e26a402d25fd62d789604ba33540f6bc609bb,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-030/05-030-27B.mp3,05-030-27B.mp3,.mp3,720273,65b9a699f78f06837e47faca184edf34587bc3f82d508b740ccc2915b19a3eae,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-030/05-030-28B.mp3,05-030-28B.mp3,.mp3,814001,463583985da6e07ff15f688de764fb33c4f890ad5ffb39db269812e75019f8e7,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-030/05-030-29B.mp3,05-030-29B.mp3,.mp3,747441,d8f4dc230da16a2bff1328eb17e9b014f3a28aba8f6a7d8f7011cafbf3f59a3e,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-030/05-030-30A.mp3,05-030-30A.mp3,.mp3,781922,2d0475614c68fe18784ee06ee989f5bd9a20a69220bf47308861ee8ff8d4f3a0,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2005/05-030/05-030-31B.mp3,05-030-31B.mp3,.mp3,757681,27a0f334bee28133a30a8236ad47b704dfacfc0efcf81284883d060ed62ccae5,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2006/06-001/06-001-01B.mp3,06-001-01B.mp3,.mp3,812931,2c6ba42f152edf40e7273d8574cb462f51facdd04c193cc38acb7a55479a4bd9,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2006/06-001/06-001-02B.mp3,06-001-02B.mp3,.mp3,746998,5cea95d6909da3c03ca51170f25cb7bd2f0375b8f72c1714d2352c0163521f96,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2006/06-001/06-001-03B.mp3,06-001-03B.mp3,.mp3,766224,75d63a3b9a2e1ac90399d5c44e45cec0afa2a31a9cc695ae62dac981e98eb078,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2006/06-001/06-001-04A.mp3,06-001-04A.mp3,.mp3,736549,a5c868b4c09ed4e7ac16f75de1c9e31980a6f7654e068158dd9beb08b1d7222d,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2006/06-001/06-001-05B.mp3,06-001-05B.mp3,.mp3,747311,76b6238160408c6a1cec41b3484e0ed39c67ee640069b12b9d0ac3e37c207dba,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2006/06-001/06-001-06B.mp3,06-001-06B.mp3,.mp3,752536,b4529a014aabc6e00ed88431f68047a5e26a38a7ec345ca8b79f9b19d7d96f45,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2006/06-001/06-001-07B.mp3,06-001-07B.mp3,.mp3,707918,40fec3c041cceabad011caed10747ffaba55d52418b0fbc46e5d2778a006f5e4,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2006/06-001/06-001-08B.mp3,06-001-08B.mp3,.mp3,707918,8d41939a3ff31f6f7edffc637d207f79814257473b8163c9f996c7528f08fad5,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2006/06-001/06-001-09A.mp3,06-001-09A.mp3,.mp3,12539,8a61b16a5d4b1b09ac67741e9f7b7f111ddbc7e3a346373478e09126e7754a9b,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2006/06-001/06-001-10B.mp3,06-001-10B.mp3,.mp3,727249,a88373c6c240e64c4b507053ecae0c47246c1f5729698c0c735a70f7782604a8,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2006/06-001/06-001-11B.mp3,06-001-11B.mp3,.mp3,718367,5fdb58810974f1bcd63669d2e7e2937ab9279b3b74d9d20068ba3d73f44342a6,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2006/06-001/06-001-12A.mp3,06-001-12A.mp3,.mp3,807184,16eeba262c20c8dc8880f6e47e545066ae24784527a477ea85cd0b47704ceced,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2006/06-001/06-001-13B.mp3,06-001-13B.mp3,.mp3,807184,dda0a52a59f162484c17f1f6890184fb9586165448a590ea1c5eff02dae71e10,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2006/06-001/06-001-14B.mp3,06-001-14B.mp3,.mp3,749505,fa4f2a8645f3cdfcf1ab227eecf5a75003717a194ca1000a9fc0a660f1431f6c,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2006/06-001/06-001-15A.mp3,06-001-15A.mp3,.mp3,766224,a5804fbffa8bc6a936adc17119f0b6ed11295ea1a3f0c14686c51d819698d641,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2006/06-001/06-001-16B.mp3,06-001-16B.mp3,.mp3,745326,048d3dcaee71554e8cebcbe6e0b2822ff9c3e43b591ff2edcb9315c1a54ffc97,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2006/06-001/06-001-17B.mp3,06-001-17B.mp3,.mp3,720039,dda5469f180fe28edbbaf976147f0fcab657523c8639f69eb3c95ee09cdbab33,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2006/06-001/06-001-18B.mp3,06-001-18B.mp3,.mp3,719830,238b3b897c5dddbffb7db050af2b118bd7b993089d3f9c13284a334fd728bb28,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2006/06-001/06-001-19A.mp3,06-001-19A.mp3,.mp3,719830,c187f5fafae2c76696aab023c0c4cb92807665cea77ac6c51df0cb6488bc9bf4,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2006/06-001/06-001-20B.mp3,06-001-20B.mp3,.mp3,745326,cd977bce48394ec53da7fbedf506d184bce5d1a6b00e612b3484c18ed8db695c,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2006/06-001/06-001-21A.mp3,06-001-21A.mp3,.mp3,720039,5c9284952ce5f12e73ab87419f113d33751c550d13df162fcb36fe4f8f96eb23,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2006/06-001/06-001-22A.mp3,06-001-22A.mp3,.mp3,720666,ded07cfd1416811c83ed659dc11e0276bdb59a6bc3199eb3672e729a59d7e587,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2006/06-001/06-001-23A.mp3,06-001-23A.mp3,.mp3,720248,4eca760f10361166543e30e7a557eac1ae4834c0629ed5ca02ec7dada217523d,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2006/06-001/06-001-24B.mp3,06-001-24B.mp3,.mp3,720248,a2779bc030cb47715388f3b00a38dc8e1eb375eece7ff1d900cfbac1e931c66c,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2006/06-001/06-001-25A.mp3,06-001-25A.mp3,.mp3,720457,d4ef014d41b1b93cf264c1da9c8e83fe58c942d8a3069eee2727185a40586610,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2006/06-001/06-001-26B.mp3,06-001-26B.mp3,.mp3,720039,17d59fcc8d239af46b216cb67ec2d965aa5106758791c8c209ba6a7aa584bb18,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2006/06-001/06-001-27A.mp3,06-001-27A.mp3,.mp3,719830,31d4ee13fd4fc70cd27c7c23c1357a9642c68a4ac8ea9dc855d9891962b1eab2,needs_review,needs_review,seccl_audio,,ok
SECCL20/AUDIO/TASK2/2006/06-001/06-001-28A.mp3,06-001-28A.mp3,.mp3,720666,70ee9f187090e52c2b07545f873f9667b0270b6c243e4ed850ac8f7b1225c029,needs_review,needs_review,seccl_audio,,ok
