document_id,source_relative_path,derived_relative_path,source_sha256,corpus,domain,genre,genre_from_filename,prompt_id,major_type,entry_year,grade,timed_status,header_raw,metadata_status,metadata_source,raw_usable,lemma_usable,tagged_usable
WARG0001,WECCL20/RAW/WARG0001.txt,WECCL20/RAW/WARG0001.txt,abf31a95b1d5228476b5e1047a3d0adc19742efb9cfae18bad5e56b1cfeff20a,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0002,WECCL20/RAW/WARG0002.txt,WECCL20/RAW/WARG0002.txt,400b76ca151f67a2f712fa3b4d48978b37d16ec62d7b33c2039a667228cb8295,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0003,WECCL20/RAW/WARG0003.txt,WECCL20/RAW/WARG0003.txt,a53789fb4da7e7d8e5a8f23075a057de1ffd9629f4f199045a14859f2f017f52,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0004,WECCL20/RAW/WARG0004.txt,WECCL20/RAW/WARG0004.txt,76d2fdd847a812da8e0aca0656340284eaf3a237dcff259366ea2a0109a58baf,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0005,WECCL20/RAW/WARG0005.txt,WECCL20/RAW/WARG0005.txt,243165fc4fcb6ae97a091666be295da87d7dad4e4de665c78d264a96956f0434,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0006,WECCL20/RAW/WARG0006.txt,WECCL20/RAW/WARG0006.txt,45963c0fbbf0a2ffc801400d4bb1620712c2509010904e535041112e46778b23,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0007,WECCL20/RAW/WARG0007.txt,WECCL20/RAW/WARG0007.txt,d238c40c188658a743949627a73f3816a529ff14bb0d3a97d3af0694e0018248,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0008,WECCL20/RAW/WARG0008.txt,WECCL20/RAW/WARG0008.txt,c30c01cf5765077ca8e0f877db06dbbeb2479d262b38d4d8256e789ec30c8fbf,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0009,WECCL20/RAW/WARG0009.txt,WECCL20/RAW/WARG0009.txt,0c2b259b066be22a0b94c5eb7a2fe5d1d83408f0d23d8e1a197d214a9058a762,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0010,WECCL20/RAW/WARG0010.txt,WECCL20/RAW/WARG0010.txt,d1710abdac4ba671d037fb1677b35a8b6396c7ad7e5815a49a989834b1af02ff,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0011,WECCL20/RAW/WARG0011.txt,WECCL20/RAW/WARG0011.txt,8281a83cb1db91858a22baa25b0bce47d09b9a9931ac1641d65fdf538e347f95,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0012,WECCL20/RAW/WARG0012.txt,WECCL20/RAW/WARG0012.txt,893cb82a2684af13b3f8049d55ee8230d27261f722d1d5e687781bc646ae27ad,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0013,WECCL20/RAW/WARG0013.txt,WECCL20/RAW/WARG0013.txt,fb4ebc8991c211e8680d7387bb5bae5ce194a45b125494762e513a962fbe201c,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0014,WECCL20/RAW/WARG0014.txt,WECCL20/RAW/WARG0014.txt,31810c13e1ddadc9fc652ceb397315d3233845b0d08757d4abbeef9f229f9a62,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0015,WECCL20/RAW/WARG0015.txt,WECCL20/RAW/WARG0015.txt,f1c3ac3c71cb2b93e1897b64acd8c329443b6a1f6daab9e0db14c33be9405add,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0016,WECCL20/RAW/WARG0016.txt,WECCL20/RAW/WARG0016.txt,e237c9a163b50d57c913c2f17a1639a382c3bbc8eff72c4c2b5ce9f9ff90144a,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0017,WECCL20/RAW/WARG0017.txt,WECCL20/RAW/WARG0017.txt,a38f51ed894d6b6a037ef8c39114fb5c6b4435b55b5c6b2538df8022ecebd36a,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0018,WECCL20/RAW/WARG0018.txt,WECCL20/RAW/WARG0018.txt,2426734bdb81f0b3b6baed5b686f61a5e67a44a6baa687e1b967b49ba9a71c19,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0019,WECCL20/RAW/WARG0019.txt,WECCL20/RAW/WARG0019.txt,6c47032e46715bd1b5486a866e4e5ae3df37472c1f8badcc570ff9bc71e80b0a,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0020,WECCL20/RAW/WARG0020.txt,WECCL20/RAW/WARG0020.txt,b8bbb6ec50cd8aa93d5c03745b9f786a052246b4cc3cb92dc58b29faf1d50951,weccl_2_0,l2_writing,argumentative,argumentative,ARG05,english_major,2007,1,untimed,<STU1><ARG05><YEAR07><GRADE1><UNTIMED>,parsed,raw,yes,yes,yes
WARG0021,WECCL20/RAW/WARG0021.txt,WECCL20/RAW/WARG0021.txt,9e9e797c589dad068402cfc92d30aa795a1eaab52ec71ac5998fc6ec2ddabb25,weccl_2_0,l2_writing,argumentative,argumentative,ARG14,english_major,2007,1,untimed,<STU1><ARG14><YEAR07><GRADE1><UNTIMED>,parsed,raw,yes,yes,yes
WARG0022,WECCL20/RAW/WARG0022.txt,WECCL20/RAW/WARG0022.txt,c8205db1c5e10b0d6b4a27eb7cd9cb7ad21fdfebdc12d4d8b6e153c53685fbcd,weccl_2_0,l2_writing,argumentative,argumentative,ARG08,english_major,2007,1,untimed,<STU1><ARG08><YEAR07><GRADE1><UNTIMED>,parsed,raw,yes,yes,yes
WARG0023,WECCL20/RAW/WARG0023.txt,WECCL20/RAW/WARG0023.txt,1915be921e96099987b56fece781ddbddc80841cf2aaf694db7ecf7abe36a1e7,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2007,1,timed,<STU2><ARG02><YEAR07><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0024,WECCL20/RAW/WARG0024.txt,WECCL20/RAW/WARG0024.txt,36080731ebe02235e3340bcdb026fb0fccafb77b5b7848dd685f15734ebed8f5,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2007,1,timed,<STU2><ARG02><YEAR07><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0025,WECCL20/RAW/WARG0025.txt,WECCL20/RAW/WARG0025.txt,147be73b1381da5885329cf41a46bde8438e4d75c4fa0609f37830114b4517f8,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2007,1,timed,<STU2><ARG02><YEAR07><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0026,WECCL20/RAW/WARG0026.txt,WECCL20/RAW/WARG0026.txt,648a5effd2b60e7a46a96b4f9fd1e68c8f3036457efa4022476e6714129c1dc2,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2007,1,timed,<STU2><ARG02><YEAR07><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG0027,WECCL20/RAW/WARG0027.txt,WECCL20/RAW/WARG0027.txt,9ddd75cf446eff4dcd02d8ff94a55279d0207c242b43203e7039d9f8aa631b48,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2007,1,untimed,<STU2><ARG02><YEAR07><GRADE1><UNTIMED>,parsed,raw,yes,yes,yes
WARG0028,WECCL20/RAW/WARG0028.txt,WECCL20/RAW/WARG0028.txt,2f4253f86e87967a31da6a72da223616e74cf74c5e317d08b37864c9fb389274,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2007,1,untimed,<STU2><ARG02><YEAR07><GRADE1><UNTIMED>,parsed,raw,yes,yes,yes
WARG0029,WECCL20/RAW/WARG0029.txt,WECCL20/RAW/WARG0029.txt,46deaafc5d190ea9b70ed4c2b06cd059601f70270d3103e5015f59a51d9f141e,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2007,1,untimed,<STU2><ARG02><YEAR07><GRADE1><UNTIMED>,parsed,raw,yes,yes,yes
WARG0030,WECCL20/RAW/WARG0030.txt,WECCL20/RAW/WARG0030.txt,f1809556a9d4e1ffc705326cbc724d233f8b4e1578230600787a86b18c80296c,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2007,1,untimed,<STU2><ARG02><YEAR07><GRADE1><UNTIMED>,parsed,raw,yes,yes,yes
WARG0031,WECCL20/RAW/WARG0031.txt,WECCL20/RAW/WARG0031.txt,458b39ffe8fd331ece86308e24c0e63ce18069fbbd5e7b8b30f0eb150c539e46,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2007,1,untimed,<STU2><ARG02><YEAR07><GRADE1><UNTIMED>,parsed,raw,yes,yes,yes
WARG0032,WECCL20/RAW/WARG0032.txt,WECCL20/RAW/WARG0032.txt,040434bc54470be384f3b5ac7bd2c4b73c81990898f62dfafe01dd7ec136534b,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2007,1,untimed,<STU2><ARG02><YEAR07><GRADE1><UNTIMED>,parsed,raw,yes,yes,yes
WARG0033,WECCL20/RAW/WARG0033.txt,WECCL20/RAW/WARG0033.txt,12bdf9ce26099bc25ca65cf733c8b68aa75dfe143b269476a1955fe413e69d83,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2007,1,untimed,<STU2><ARG02><YEAR07><GRADE1><UNTIMED>,parsed,raw,yes,yes,yes
WARG0034,WECCL20/RAW/WARG0034.txt,WECCL20/RAW/WARG0034.txt,7f4dcc1de1303fe3f38f42d1646258ec8f2bbf522caf59b7f73e1ca00d2a3da6,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2006,2,untimed,<STU2><ARG02><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0035,WECCL20/RAW/WARG0035.txt,WECCL20/RAW/WARG0035.txt,556cd3453224de3759d79558e5f87615e1b17a8e961df34216e5f20c3afc83a2,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2006,2,untimed,<STU2><ARG02><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0036,WECCL20/RAW/WARG0036.txt,WECCL20/RAW/WARG0036.txt,5d6e67450424b1a0f3d0ef5bcfe7026d5f4d5cfef4f013948e93854f79baff59,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2006,2,untimed,<STU2><ARG02><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0037,WECCL20/RAW/WARG0037.txt,WECCL20/RAW/WARG0037.txt,a64929e449ecf84dd41a999d58a38e5ed6f21069c41c2204733fd9bc11c33506,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2006,2,untimed,<STU2><ARG02><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0038,WECCL20/RAW/WARG0038.txt,WECCL20/RAW/WARG0038.txt,6c9164ea4dfc1567186f5c29cd4b96a0c5f747a1b91fbb0e0e9c24bf08625f03,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2006,2,timed,<STU2><ARG02><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG0039,WECCL20/RAW/WARG0039.txt,WECCL20/RAW/WARG0039.txt,113d84b4a56f08519988a36be927748516cf2641980ce948f084132b29903ed9,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2006,2,timed,<STU2><ARG02><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG0040,WECCL20/RAW/WARG0040.txt,WECCL20/RAW/WARG0040.txt,9a48e512b57b56350de2bfc9d57b80c63346110ba33a45641b3bc776b4b0cb0b,weccl_2_0,l2_writing,argumentative,argumentative,ARG01,english_major,2005,3,timed,<STU1><ARG01><YEAR05><GRADE3><TIMED>,parsed,raw,yes,yes,yes
WARG0041,WECCL20/RAW/WARG0041.txt,WECCL20/RAW/WARG0041.txt,77ecd1a6fc39f244541dd527c7dd7fe690f83ad2465c4f1f6ce30474c19abbc6,weccl_2_0,l2_writing,argumentative,argumentative,ARG01,english_major,2005,3,timed,<STU1><ARG01><YEAR05><GRADE3><TIMED>,parsed,raw,yes,yes,yes
WARG0042,WECCL20/RAW/WARG0042.txt,WECCL20/RAW/WARG0042.txt,23de9e63d8ec3df06c57c81a89889bb1a25079e71913afb4fd429d0adb27a778,weccl_2_0,l2_writing,argumentative,argumentative,ARG01,english_major,2005,3,timed,<STU1><ARG01><YEAR05><GRADE3><TIMED>,parsed,raw,yes,yes,yes
WARG0043,WECCL20/RAW/WARG0043.txt,WECCL20/RAW/WARG0043.txt,a34043de27d153065c0b4187c2a65b2208d64ebb85e5f7d529727804db785276,weccl_2_0,l2_writing,argumentative,argumentative,ARG01,english_major,2006,2,timed,<STU1><ARG01><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG0044,WECCL20/RAW/WARG0044.txt,WECCL20/RAW/WARG0044.txt,17ef753d9473045dc8c91f4c5c71b1011d422d0bb324b8135e77e946e4a33523,weccl_2_0,l2_writing,argumentative,argumentative,ARG01,english_major,2006,2,timed,<STU1><ARG01><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG0045,WECCL20/RAW/WARG0045.txt,WECCL20/RAW/WARG0045.txt,ea4771945d250d185cfeb02b12746838375b9b33b868dc80db3475e5555e4aeb,weccl_2_0,l2_writing,argumentative,argumentative,ARG01,english_major,2006,2,timed,<STU1><ARG01><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG0046,WECCL20/RAW/WARG0046.txt,WECCL20/RAW/WARG0046.txt,d83e9df463a50f3125ee82b95b9e33dccb290147727abf39df7af91d91898468,weccl_2_0,l2_writing,argumentative,argumentative,ARG01,english_major,2006,2,timed,<STU1><ARG01><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG0047,WECCL20/RAW/WARG0047.txt,WECCL20/RAW/WARG0047.txt,1754e9df39c539d208d80055ec70ce7c6b692a2a840a899453f5aafc10c960ef,weccl_2_0,l2_writing,argumentative,argumentative,ARG01,english_major,2006,2,timed,<STU1><ARG01><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG0048,WECCL20/RAW/WARG0048.txt,WECCL20/RAW/WARG0048.txt,67e4fcaacb8befdc4a6e089689518905b65013179f3bd7d0851c5ceddbfe84a6,weccl_2_0,l2_writing,argumentative,argumentative,ARG01,english_major,2006,2,timed,<STU1><ARG01><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG0049,WECCL20/RAW/WARG0049.txt,WECCL20/RAW/WARG0049.txt,f8aceb78481cb9692744ed4b66e11c647952df282c001d3db1910c7e9ca718b3,weccl_2_0,l2_writing,argumentative,argumentative,ARG01,english_major,2006,2,timed,<STU1><ARG01><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG0050,WECCL20/RAW/WARG0050.txt,WECCL20/RAW/WARG0050.txt,9fdffbc6a34909f132fd5006a7ef226cf898965675c18ae59c294392a130c409,weccl_2_0,l2_writing,argumentative,argumentative,ARG06,english_major,2006,2,untimed,<STU1><ARG06><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0051,WECCL20/RAW/WARG0051.txt,WECCL20/RAW/WARG0051.txt,8fb566e9c370f99946b3acd84edf7c7d56cb20090369e6bca01bd74c5d122be3,weccl_2_0,l2_writing,argumentative,argumentative,ARG06,english_major,2006,2,untimed,<STU1><ARG06><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0052,WECCL20/RAW/WARG0052.txt,WECCL20/RAW/WARG0052.txt,6f4eaa114da9bd8762fae780eb180a96bf0d7239e53819be9c2f9b2b048cc35f,weccl_2_0,l2_writing,argumentative,argumentative,ARG06,english_major,2006,2,untimed,<STU1><ARG06><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0053,WECCL20/RAW/WARG0053.txt,WECCL20/RAW/WARG0053.txt,4119bf5e9918f4c7f300dd32cd6517c1657b7916bd806b3d52d14e440bfc5742,weccl_2_0,l2_writing,argumentative,argumentative,ARG12,english_major,2006,2,untimed,<STU1><ARG12><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0054,WECCL20/RAW/WARG0054.txt,WECCL20/RAW/WARG0054.txt,3cdf0c5d3e1b7d8a5ef98a9062f3253db29c1912187f64b4b6f5b402a93448ad,weccl_2_0,l2_writing,argumentative,argumentative,ARG12,english_major,2006,2,untimed,<STU1><ARG12><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0055,WECCL20/RAW/WARG0055.txt,WECCL20/RAW/WARG0055.txt,24e6721db297ce8ba31ae98ec63f628dac5050fcdeb151dc76d95f6edfabb8ab,weccl_2_0,l2_writing,argumentative,argumentative,ARG08,english_major,2006,2,timed,<STU1><ARG08><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG0056,WECCL20/RAW/WARG0056.txt,WECCL20/RAW/WARG0056.txt,ca260f827ac77bb4d22011f9452a690fa873491882de9abe8552a807a954cb1a,weccl_2_0,l2_writing,argumentative,argumentative,ARG09,english_major,2006,2,timed,<STU1><ARG09><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG0057,WECCL20/RAW/WARG0057.txt,WECCL20/RAW/WARG0057.txt,8fda75749fd0cbd71eb8ad94996257c266cb72df4fa6629b3d17b9a237b4ca1e,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,english_major,2006,2,timed,<STU1><ARG02><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG0058,WECCL20/RAW/WARG0058.txt,WECCL20/RAW/WARG0058.txt,01ed5eb98ed32a4d662afc57840d391e875b50ae50c86e00f4bd3b04cc287fd0,weccl_2_0,l2_writing,argumentative,argumentative,ARG12,english_major,2006,2,timed,<STU1><ARG12><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG0059,WECCL20/RAW/WARG0059.txt,WECCL20/RAW/WARG0059.txt,03f2a9f6e1e07b9b1407cc006e9e56437dfb4ca1ff4ed113948aea55a973790e,weccl_2_0,l2_writing,argumentative,argumentative,ARG20,english_major,2006,2,timed,<STU1><ARG20><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG0060,WECCL20/RAW/WARG0060.txt,WECCL20/RAW/WARG0060.txt,f2a3a86e42e7fba4973312e61134bb0ca8e71f4319e9c5bbc6fc28f39431b0af,weccl_2_0,l2_writing,argumentative,argumentative,ARG06,english_major,2006,2,untimed,<STU1><ARG06><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0061,WECCL20/RAW/WARG0061.txt,WECCL20/RAW/WARG0061.txt,dd60a973d3c8abdc14d97fafa074d8dbb42346d671f50edd995a904972d50bb5,weccl_2_0,l2_writing,argumentative,argumentative,ARG25,english_major,2006,2,untimed,<STU1><ARG25><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0062,WECCL20/RAW/WARG0062.txt,WECCL20/RAW/WARG0062.txt,269f364e6da20da372b489ce60c9b202a6e3fc3e9287e9414e869268cea718e2,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,english_major,2005,3,untimed,<STU1><ARG02><YEAR05><GRADE3><UNTIMED>,parsed,raw,yes,yes,yes
WARG0063,WECCL20/RAW/WARG0063.txt,WECCL20/RAW/WARG0063.txt,8ded224d44c12386d55f59bb9d61a34fe58abafefaecf8722b45044cf25e4aec,weccl_2_0,l2_writing,argumentative,argumentative,ARG05,english_major,2005,1,untimed,<STU1><ARG05><YEAR05><GRADE1><UNTIMED>,parsed,raw,yes,yes,yes
WARG0064,WECCL20/RAW/WARG0064.txt,WECCL20/RAW/WARG0064.txt,adc8c2115f381e8ad9a90208109ebbf6d1d50c2027ad5c990ecec6c96ed26e80,weccl_2_0,l2_writing,argumentative,argumentative,ARG20,english_major,2005,3,untimed,<STU1><ARG20><YEAR05><GRADE3><UNTIMED>,parsed,raw,yes,yes,yes
WARG0065,WECCL20/RAW/WARG0065.txt,WECCL20/RAW/WARG0065.txt,37a7f4a5bcceaf244e22f33f1ceb3d8fccc77d7c1a6d71164e7e31ce4014c328,weccl_2_0,l2_writing,argumentative,argumentative,ARG12,english_major,2005,3,untimed,<STU1><ARG12><YEAR05><GRADE3><UNTIMED>,parsed,raw,yes,yes,yes
WARG0066,WECCL20/RAW/WARG0066.txt,WECCL20/RAW/WARG0066.txt,2e2cecdadeab2e1d96db64493b93234d1fbcfa759eb2af1a648c54e6cf27e25d,weccl_2_0,l2_writing,argumentative,argumentative,ARG21,english_major,2005,2,untimed,<STU1><ARG21><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0067,WECCL20/RAW/WARG0067.txt,WECCL20/RAW/WARG0067.txt,dfe1be0ae56e86f1e74eb72bcb27b921622718e2143584d3e618e877a2a4b286,weccl_2_0,l2_writing,argumentative,argumentative,ARG15,english_major,2005,2,untimed,<STU1><ARG15><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0068,WECCL20/RAW/WARG0068.txt,WECCL20/RAW/WARG0068.txt,83d591171f1405802bd46831a2e8f54d749eaa13a680c40eb2c6946b354f8d1e,weccl_2_0,l2_writing,argumentative,argumentative,ARG19,english_major,2006,2,untimed,<STU1><ARG19><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0069,WECCL20/RAW/WARG0069.txt,WECCL20/RAW/WARG0069.txt,d1f6a6c930cc6b78a2fe9bffb4920b61865afd6907ae123794eaccd29a4a7ec5,weccl_2_0,l2_writing,argumentative,argumentative,ARG11,english_major,2006,2,untimed,<STU1><ARG11><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0070,WECCL20/RAW/WARG0070.txt,WECCL20/RAW/WARG0070.txt,dddb2b4e23213540b88413cb97391751fc32e6153e42d1bf7113d5df573b19ef,weccl_2_0,l2_writing,argumentative,argumentative,ARG08,english_major,2006,2,untimed,<STU1><ARG08><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0071,WECCL20/RAW/WARG0071.txt,WECCL20/RAW/WARG0071.txt,2de8dacc9f2448c910a239753267381564288af94f70dadac76c93ecd586461d,weccl_2_0,l2_writing,argumentative,argumentative,ARG10,english_major,2006,2,untimed,<STU1><ARG10><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0072,WECCL20/RAW/WARG0072.txt,WECCL20/RAW/WARG0072.txt,f827923a2f0dcc2e325e457b20598fc0d50dc3161eba9bd328103f085a6e7502,weccl_2_0,l2_writing,argumentative,argumentative,ARG16,english_major,2006,2,untimed,<STU1><ARG16><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG0073,WECCL20/RAW/WARG0073.txt,WECCL20/RAW/WARG0073.txt,a25ef87d8462880ecee421bc667a9b42be6b0f2f36ca64a730ac9a6a6f745467,weccl_2_0,l2_writing,argumentative,argumentative,ARG04,english_major,2005,3,untimed,<STU1><ARG04><YEAR05><GRADE3><UNTIMED>,parsed,raw,yes,yes,yes
WARG0074,WECCL20/RAW/WARG0074.txt,WECCL20/RAW/WARG0074.txt,0e97afcf743e8c5e73fe6fdad03d9e9a82abf862457d49b342e9bf034b570f12,weccl_2_0,l2_writing,argumentative,argumentative,ARG04,english_major,2005,3,untimed,<STU1><ARG04><YEAR05><GRADE3><UNTIMED>,parsed,raw,yes,yes,yes
WARG0075,WECCL20/RAW/WARG0075.txt,WECCL20/RAW/WARG0075.txt,ef594f0134617b86626f1e9c3a4ad3ad42d2850b2cd0735c66c7af6e46a7d6f3,weccl_2_0,l2_writing,argumentative,argumentative,ARG04,english_major,2005,3,untimed,<STU1><ARG04><YEAR05><GRADE3><UNTIMED>,parsed,raw,yes,yes,yes
WARG0076,WECCL20/RAW/WARG0076.txt,WECCL20/RAW/WARG0076.txt,abad3d6b99f8df7431834faf5162b2415aed8cf75e6b94dc915a4cb97d5b2016,weccl_2_0,l2_writing,argumentative,argumentative,ARG04,english_major,2005,3,untimed,<STU1><ARG04><YEAR05><GRADE3><UNTIMED>,parsed,raw,yes,yes,yes
WARG0077,WECCL20/RAW/WARG0077.txt,WECCL20/RAW/WARG0077.txt,4377669c2ad7884cc026b6e39f1cbbab3f568ef3e01fbee5eade1de66c1e3ca9,weccl_2_0,l2_writing,argumentative,argumentative,ARG04,english_major,2005,3,untimed,<STU1><ARG04><YEAR05><GRADE3><UNTIMED>,parsed,raw,yes,yes,yes
WARG0078,WECCL20/RAW/WARG0078.txt,WECCL20/RAW/WARG0078.txt,c1e5c82b65fd386035d247162c101cc6f1f384899ec3ae644270d3f51d331acb,weccl_2_0,l2_writing,argumentative,argumentative,ARG04,english_major,2005,3,untimed,<STU1><ARG04><YEAR05><GRADE3><UNTIMED>,parsed,raw,yes,yes,yes
WARG0079,WECCL20/RAW/WARG0079.txt,WECCL20/RAW/WARG0079.txt,5e81ffdd488fad7b65be5be28af300404ee457617bfb87d9b2dcdcc571a917a2,weccl_2_0,l2_writing,argumentative,argumentative,ARG04,english_major,2005,3,untimed,<STU1><ARG04><YEAR05><GRADE3><UNTIMED>,parsed,raw,yes,yes,yes
